formula,2Dpfx,2Dpfy,area,CBM_GW,CBM_HSE06,CBM,Dgap_gw,Dgap_HSE06,Dgap_WSOC,Dgap,EBE,Eng,gp_gw,gp_HSE06,GWSOC,VBM_gw,VBM_HSE06,VBM,VL,VBM_HSE06-VL,CBM_HSE06-VL,TDSL
Ru2O1Se1Te2,5.099339611,6.8584405,13.8474955,-0.805229889,-1.250884444,-1.442185714,2.044434444,1.604095833,1.0326618,0.836684,0.736883333,-30.80060743,2.07223,1.194197222,0.8400815,-2.081052,-2.605916667,-2.082107222,3.910044857,-6.515961524,-5.160929302,3.0
Ru2O1Se2Te1,4.967502,6.661850556,13.19178667,-0.864012778,-1.541677778,-1.611124762,2.236166667,1.317831667,0.9606223,0.798287333,0.771253333,-32.06191022,2.15135,1.106168889,0.8265515,-2.351748667,-2.738442083,-2.313092778,4.072592,-6.811034083,-5.614269778,3.0
Ru2O2Se1Te1,5.144608,6.915406111,12.517711,-1.251650722,-1.695840556,-1.70738619,2.546227222,1.380155833,1.182151533,0.82515,0.938216667,-35.69836104,2.17165,1.173335,1.016670833,-2.889974,-2.792152083,-2.545233889,3.990142095,-6.782294179,-5.685982651,2.0
Ru2S1Se1Te2,5.830380833,6.661676278,16.26423567,-0.370685,-0.914867222,-0.982473333,1.872753333,1.058819583,0.8540156,0.669304667,0.535671667,-29.35298239,1.67936,0.968776111,0.803712,-1.695073333,-1.84470875,-1.545056667,3.877417381,-5.722126131,-4.792284603,3.0
Ru2S1Se2Te1,5.727601167,6.771821444,15.69572417,-0.424304792,-1.042656111,-1.09014619,1.944058889,1.076392083,0.891387767,0.648297667,0.616529444,-30.227592,1.86006,0.923624167,0.743805667,-1.935196,-1.951339583,-1.702213889,3.928007619,-5.879347202,-4.97066373,3.0
Ru2S2Se1Te1,5.672749333,6.868367833,15.79876717,-0.562250375,-1.029081667,-1.147481429,1.985199444,1.19177125,0.890052167,0.651241,0.622125,-32.50029117,1.93209,0.9833625,0.733123167,-2.067386,-1.9888,-1.884138333,4.014624857,-6.003424857,-5.043706524,3.0
Os2O1S1Se2,5.633933778,8.553915944,12.82254883,-0.523177708,-1.00724,-1.043005,2.578938333,1.513921667,1.0083035,0.718564,0.711836111,-39.10258393,2.46818,1.308897778,0.9064435,-2.527233333,-2.177507917,-1.671493889,5.126404857,-7.303912774,-6.133644857,2.0
Os2O1S2Se1,5.745237778,8.791795167,12.5135675,-0.547780542,-1.05567,-1.036050476,2.722969444,1.617054167,1.117859333,0.855746,0.705448333,-40.59851422,2.60017,1.441505556,1.052285167,-2.73105,-2.162394167,-1.828256111,5.120430429,-7.282824595,-6.176100429,2.0
Os2O2S1Se1,6.760243556,9.070472611,11.99864717,-0.654644431,-0.86993,-1.118247619,2.945216667,1.662266667,1.248054667,1.169685667,0.838853333,-41.38521811,2.5848,1.534965556,1.268655833,-3.014944,-2.329794583,-1.947700556,4.977668238,-7.307462821,-5.847598238,2.0
Os2O1S1Te2,5.954626111,8.512802444,14.06208933,-0.529835486,-0.762297222,-0.844757143,2.318414444,1.368480833,0.970451533,0.775985,0.646796667,-37.83381426,2.1556,1.212316111,0.805121667,-1.876848,-1.670812917,-1.447302778,4.995059714,-6.665872631,-5.757356937,3.0
Os2O1S2Te1,5.614770778,8.669445778,13.14274733,-0.600189819,-0.999788889,-1.008318571,2.562193889,1.5305975,1.014218833,0.771909,0.711989444,-39.07419367,2.2579,1.331969444,0.974275167,-2.397528667,-1.981457917,-1.697153889,4.984564238,-6.966022155,-5.984353127,2.0
Os2O2S1Te1,6.411534056,9.109750778,12.532188,-0.721427792,-1.022841111,-1.056772857,2.825393889,1.640629167,1.371142667,1.101075667,0.769605556,-39.90118259,2.23909,1.424037778,1.2469375,-2.686980667,-2.084673333,-1.777502222,4.818150857,-6.90282419,-5.840991968,2.0
Os2O1Se1Te2,5.590490111,8.259399111,14.35630933,-0.479815944,-0.799680556,-0.810922143,2.254922778,1.353815833,0.989298333,0.815575,0.647516111,-36.2333237,2.10781,1.180502778,0.771848333,-1.83844,-1.5773525,-1.423670556,4.896582095,-6.473934595,-5.696262651,3.0
Os2O1Se2Te1,5.582094,8.361390778,14.15481433,-0.490966514,-0.909490556,-0.963480952,2.414805556,1.4921,0.973395667,0.785375,0.707161111,-36.82868198,2.21841,1.217871111,0.8117235,-2.025254,-1.835188333,-1.503238889,4.970372238,-6.805560571,-5.879862794,3.0
Os2O2Se1Te1,6.097891889,8.803206444,13.105998,-0.733135333,-1.049308889,-1.009603333,2.692058889,1.5554075,1.312209667,1.012146667,0.727119444,-38.6599233,2.27303,1.373285,1.203523333,-2.544572,-1.977504583,-1.693563333,4.799328476,-6.77683306,-5.848637365,2.0
Os2S1Se1Te2,5.999500778,7.411521889,16.40972,-0.107887694,-0.543416111,-0.568572143,2.002606667,0.941000417,0.871058867,0.632382333,0.516503889,-33.22632167,1.77282,0.993396111,0.730878667,-1.425476,-1.34006,-1.068422222,4.762099143,-6.102159143,-5.305515254,1.0
Os2S1Se2Te1,5.788492611,7.64456,16.1714205,-0.164024722,-0.7551,-0.68578119,2.205255556,1.028018333,0.903531033,0.652392333,0.597953333,-33.89566767,1.86174,1.068675556,0.787075,-1.645188,-1.489474583,-1.180892222,4.864717238,-6.354191821,-5.619817238,1.0
Os2S2Se1Te1,5.857973389,7.723918556,16.07176417,-0.198147139,-0.582224444,-0.724469762,2.240139444,1.042454583,0.9113007,0.636612667,0.600449444,-35.21417122,1.98812,1.114825,0.877931333,-1.74019,-1.516665833,-1.250620556,4.920441714,-6.437107548,-5.502666159,1.0
Co2O1S1Se2,5.376440556,6.218841111,13.67203117,-0.904952472,-1.050126667,-1.892685714,3.271635,2.394901667,1.457688867,1.346370667,1.401253333,-27.0180098,2.93677,2.184156111,1.1882925,-4.100444667,-3.43214375,-3.134602778,3.499301619,-6.931445369,-4.549428286,3.0
Co2O1S2Se1,5.328751722,6.194851778,13.61337017,-0.951420333,-1.214382222,-2.00824381,3.356845556,2.541551667,1.598736867,1.506451667,1.44872,-28.37803724,3.02098,2.365688333,1.308230417,-4.156688,-3.740651667,-3.279921667,3.496855905,-7.237507571,-4.711238127,3.0
Co2O2S1Se1,5.320229833,5.939440889,13.02385517,-0.915680931,-1.345867222,-2.237369048,3.464868333,2.901818333,1.663858333,1.175671667,1.543311667,-29.53133296,3.114616667,3.094977222,1.50450375,-4.368318,-4.10024375,-3.503845556,3.294693381,-7.394937131,-4.640560603,3.0
Co2O1S1Te2,5.743525444,7.230505167,14.85547167,-1.170185139,-1.146437222,-1.540685714,2.944570556,2.001816667,1.243377933,0.944704,1.137658333,-23.46950078,2.57306,1.849245556,1.133117083,-3.741078667,-3.087073333,-2.674093889,3.420406524,-6.507479857,-4.566843746,3.0
Co2O1S2Te1,5.417968778,6.521579389,13.88872383,-1.195815486,-1.361899444,-1.870788571,3.161685556,2.248995833,1.451569267,1.094001667,1.345005,-26.32569659,2.88585,2.196872778,1.227605,-4.111612667,-3.568774167,-3.070272222,3.481652667,-7.050426833,-4.843552111,3.0
Co2O2S1Te1,5.350162611,6.316507111,13.98917217,-1.300391222,-1.339836667,-2.057927619,3.300258333,2.503918333,1.554691,0.824893333,1.426186667,-27.01689652,2.812646667,2.478175556,1.446344583,-4.286221333,-4.0518525,-3.51713,3.403924,-7.4557765,-4.743760667,3.0
Co2O1Se1Te2,5.863444444,6.974521944,15.04683167,-1.083398639,-1.026077222,-1.482207143,2.94362,1.945,1.156499767,0.988417333,1.094198333,-22.61701159,2.61098,1.807957778,0.981182083,-3.612318667,-3.093631667,-2.714021667,3.388720238,-6.482351905,-4.41479746,3.0
Co2O1Se2Te1,5.512028222,6.560679278,14.45191167,-1.067047347,-1.211621111,-1.672564762,3.046175556,2.057425833,1.2464761,0.972449,1.214843333,-23.40880319,2.68931,1.917793333,1.061515417,-3.857922667,-3.312105417,-2.943553333,3.495795238,-6.807900655,-4.707416349,3.0
Co2O2Se1Te1,5.218869278,6.212671167,13.8955255,-1.241984556,-1.331003333,-1.972602619,3.265705556,2.410854167,1.555075,0.886885,1.359813333,-25.94308896,2.81015,2.331185,1.280934583,-4.218660667,-3.9619375,-3.486147778,3.419324095,-7.381261595,-4.750327429,3.0
Co2S1Se1Te2,6.881598611,7.214165167,18.5395905,-0.743490222,-0.940222222,-1.132890714,2.731487778,1.6646325,1.050544033,0.974128333,0.678591111,-19.64945704,2.08334,1.482741111,0.884615833,-2.988165333,-2.514535208,-2.100833333,3.291405,-5.805940208,-4.231627222,3.0
Co2S1Se2Te1,6.564558111,6.792694833,17.89196917,-0.783039486,-1.008625,-1.297710238,2.737665556,1.833056667,1.1254123,1.00839,0.819872222,-20.05934048,2.33082,1.527304444,0.9809315,-3.250154,-2.651046458,-2.273877222,3.307950333,-5.958996792,-4.316575333,3.0
Co2S2Se1Te1,6.431947444,7.039430111,17.28267817,-0.811532208,-1.021593889,-1.345897143,2.814793333,1.998416667,1.2674566,1.013070667,0.896530556,-21.2825257,2.4461,1.719994167,1.007362167,-3.400264,-2.816015417,-2.419858333,3.328973857,-6.144989274,-4.350567746,3.0
Ti2OSSeTe,6.178031222,6.395788556,13.36994067,-0.738754694,0.215421667,-0.787274286,3.225717222,2.630353333,1.567097767,1.4157275,1.258128333,-33.83375415,3.02849,2.525129722,1.500811667,-3.103387333,-2.770032083,-2.395722222,5.166477143,-7.936509226,-4.951055476,3.0
Zr2OSSeTe,7.707353611,7.321271389,12.876893,-0.550453028,0.469026667,-0.476355714,3.162768333,2.404986667,1.532468,1.672335,1.061356667,-37.47481815,2.57343,2.245894444,1.430648333,-2.444276667,-1.538372917,-1.592577778,5.968954286,-7.507327202,-5.499927619,2.0
Hf2OSSeTe,8.670007778,7.748987333,13.07509133,-0.503831194,0.468306667,-0.398111429,3.087879444,1.971999167,1.524657767,1.386435833,0.994755,-37.60307956,2.47169,2.009591667,1.3299375,-2.150854,-1.111518333,-1.362749444,6.408737143,-7.520255476,-5.940430476,2.0
V2OSSeTe,6.452880889,6.700376056,12.368705,-0.679845583,-0.007278889,-0.870471905,2.500436111,1.836945833,1.194138133,1.140611667,1.28519,-36.22079544,1.90366,1.827812778,1.0424795,-2.934426667,-2.015785417,-2.055835556,5.70934,-7.725125417,-5.716618889,3.0
Nb2OSSeTe,9.039698556,8.266356222,12.18771667,-0.201434194,0.421952778,-0.379356667,2.413466111,1.550096667,1.1959564,0.965122,1.03593,-41.97301711,2.06421,1.388482222,0.991026167,-1.847921333,-0.819180833,-1.080510556,6.446725714,-7.265906548,-6.024772937,2.0
Ta2OSSeTe,9.568942778,8.874366944,11.974018,0.259260306,1.09775,0.142398571,2.549852778,1.839151667,1.220798133,0.994247,0.942811667,-43.28153544,2.12097,1.375011667,1.0694125,-1.704672,-0.420244167,-0.519909444,6.617642857,-7.037887024,-5.519892857,2.0
Cr2OSSeTe,6.267370667,6.202782944,12.382944,-0.584144361,-0.51988,-1.235250476,2.499028333,1.689195833,1.114534167,0.936365,1.30292,-30.3348703,1.91329,1.659209167,1.050619167,-2.98693,-2.76454375,-2.251223333,5.653484286,-8.418028036,-6.173364286,3.0
Mo2OSSeTe,8.478017778,7.340469278,12.17669067,0.016338667,-0.129043333,-0.832808571,2.272707778,1.582373333,1.034192933,1.02951,1.030771667,-40.50377567,1.94891,1.1371075,0.829424667,-1.729731333,-1.5027525,-1.386097222,6.83178,-8.3345325,-6.960823333,2.0
W2OSSeTe,9.950265667,9.315744,11.54531833,0.891111194,0.392395,-0.230505238,2.480846111,1.829449167,1.138006633,0.981712,0.905993333,-45.54249259,2.06992,1.370608889,0.987911667,-1.510549333,-0.70130125,-0.643207778,7.205702857,-7.907004107,-6.813307857,2.0
Mn2OSSeTe,5.276273611,5.979497889,13.36225083,-0.804147653,-0.670318889,-1.413749524,3.685783889,1.866989167,1.323465933,1.210706667,0.981046111,-27.95629685,3.215083333,1.890860556,1.390320833,-4.206625333,-2.927603542,-2.585118333,5.349475714,-8.277079256,-6.019794603,3.0
Tc2OSSeTe,7.836579278,7.769255222,10.68221167,-0.367156611,-0.424471667,-1.00045,2.254574444,1.393054167,0.997373567,0.973221667,0.975886667,-40.59173374,2.02048,1.185917778,0.745881667,-1.93711,-1.82639625,-1.629547222,7.072545714,-8.898941964,-7.497017381,2.0
Re2OSSeTe,8.829295333,8.421668611,10.3726195,0.129701069,-0.185293333,-0.596894762,2.322357778,1.417283333,1.046809467,0.931803333,0.862343889,-42.6473227,2.0396,1.137289444,0.802902667,-1.521884,-1.15088625,-1.097377222,7.338397143,-8.489283393,-7.523690476,2.0
Fe2OSSeTe,5.322892556,6.106115889,12.451663,-1.052143458,-1.086193889,-1.589420952,3.047676667,1.9756825,1.116827267,1.019711667,1.098778333,-28.57338,2.65604,1.869377778,0.965149167,-3.883032,-3.21511,-2.832655,5.145307143,-8.360417143,-6.231501032,3.0
Ru2OSSeTe,7.101452111,7.290269333,11.0196275,-1.012772181,-1.483327778,-1.62675381,2.219793889,1.266751667,0.942791267,0.772514,0.818340556,-37.33892441,2.43938,1.163838889,0.806922333,-2.423116,-2.460685417,-2.173775,7.122422857,-9.583108274,-8.605750635,2.0
Os2OSSeTe,8.233409667,8.788734944,10.9494395,-0.570046875,-0.850475556,-1.088350952,2.421015556,1.45762,0.963790233,0.782293333,0.688069444,-41.47274026,2.38244,1.244327222,0.899145167,-2.052394,-1.665677083,-1.407893333,7.302987143,-8.968664226,-8.153462698,2.0
Co2OSSeTe,5.335005167,6.568593167,12.61351333,-1.186261931,-1.295938889,-1.688717143,3.098670556,2.1619875,1.350742933,1.085147333,1.256931667,-25.92015119,2.95482,1.921656667,1.162859583,-3.967986,-3.079460833,-2.808647778,4.895441429,-7.974902262,-6.191380317,3.0
V2O5,4.703291111,5.263728889,16.88305833,-0.694924694,-0.822236667,-2.848884762,5.118241667,5.19077,2.650598333,2.743903333,2.096901667,-46.52661778,4.98714,4.829005556,2.738316667,-6.143024667,-6.071155417,-5.363964444,2.515787143,-8.58694256,-3.33802381,3.0
V2S5,5.937137778,6.419935556,25.707485,-0.477000222,-0.577046111,-1.130281905,3.115208889,2.693268333,1.680131333,1.617445,1.124505,-39.16162,2.84345,2.312167222,1.600723333,-3.226645333,-2.729971875,-2.495799444,3.26793981,-5.997911685,-3.844985921,3.0
V2Se5,6.082841056,6.533789,27.458125,-0.097358722,-0.490175556,-0.86953381,2.936916667,1.702255417,1.154716333,1.274041667,0.82663,-33.59259089,2.23102,1.409535,1.1197,-2.370406667,-2.118852708,-2.001029444,3.352247619,-5.471100327,-3.842423175,3.0
V2Te5,7.1279235,6.035808,34.129867,0.314066181,-0.373136667,-0.969220952,3.353745,1.1797025,0.971826,0.759056667,0.592833333,-29.90009911,2.41882,1.1998225,0.95447475,-1.721728,-1.957742083,-1.708476111,3.406112952,-5.363855036,-3.779249619,3.0
Nb2O5,6.111336111,7.395803889,18.155945,-0.327799569,-0.480962222,-1.934078571,5.076597778,4.993989167,2.667966,3.035255,2.002016667,-53.54737611,5.22814,4.205572778,2.398711667,-5.280085333,-5.477828333,-4.58097,2.894243333,-8.372071667,-3.375205556,3.0
Nb2S5,6.192867611,7.3502125,27.994715,-0.235087569,-0.188698889,-0.852858095,2.796607222,1.974285417,1.461600333,1.447626667,0.99354,-44.51040889,2.70614,2.028499444,1.307153333,-2.457158,-2.206151667,-2.037020556,3.486437429,-5.692589095,-3.675136317,3.0
Nb2Se5,6.402799,7.035600278,29.59717,0.146751556,-0.308690556,-0.636912857,2.502749444,1.656219167,1.114624,1.154906667,0.790859444,-39.52555167,2.19548,1.390796667,1.00486,-1.630646,-1.826788333,-1.614606111,3.667514048,-5.494302381,-3.976204603,3.0
Nb2Te5,7.152874833,6.883628778,34.5469275,0.545884889,-0.289556667,-0.788700952,2.755301667,1.225376667,1.0171005,0.896090667,0.537197778,-34.27738356,2.557,1.279578889,0.868887583,-1.023436,-1.678204167,-1.394463333,3.915978381,-5.594182548,-4.205535048,3.0
Ta2O5,6.467337667,7.909182222,18.270915,-0.065334694,-0.095573333,-1.760194762,5.274665,4.494106667,2.724813,2.705925,1.786456667,-54.6533,5.701276667,4.252741667,2.4460875,-5.19494,-5.5084175,-4.569035556,3.219266667,-8.727684167,-3.31484,2.0
Ta2S5,6.443331889,8.029334333,26.88669,-0.100586389,-0.216233333,-0.71904381,2.870756667,1.903760833,1.4270665,1.604018667,0.921583333,-44.47265222,2.733706667,1.936930556,1.3868125,-2.437698667,-1.910157083,-1.779708889,3.741966667,-5.65212375,-3.9582,3.0
Ta2Se5,6.393314278,7.438928556,28.622515,0.263608292,-0.307420556,-0.608587619,2.401726111,1.521134167,1.179182333,1.119225,0.752621111,-39.86875333,1.90665,1.419429444,1.021175,-1.580436,-1.648174167,-1.375792222,3.833117524,-5.48129169,-4.140538079,3.0
Ta2Te5,7.353928944,7.072227944,32.911005,0.770234431,-0.35186,-0.83590619,2.284273333,1.128858333,0.9586965,0.789031667,0.536674444,-36.64392833,2.1,1.231701667,0.967007583,-0.784436,-1.511410833,-1.219981111,4.01408719,-5.525498024,-4.36594719,3.0
Cr2O5,3.869668778,5.212755556,17.09536,-0.840533375,-1.925638889,-3.747039048,5.253524444,3.663020833,2.118822667,1.864025,1.990993333,-43.66210389,5.17841,3.677189444,2.092291667,-6.082389333,-5.586175833,-5.186857222,2.207474524,-7.793650357,-4.133113413,3.0
Cr2S5,4.657099222,5.760554778,25.4209,-0.335486944,-0.677881667,-1.312371429,2.906169444,2.420198333,1.5155972,1.365248333,0.983963333,-35.99113,2.64089,2.150680556,1.445891667,-3.213618,-3.12907375,-2.667083889,3.247365238,-6.376438988,-3.925246905,3.0
Cr2Se5,4.754466944,5.771318611,27.51077,-0.073261208,-0.461836667,-1.042132381,2.509588333,1.680246667,1.052131533,1.084735,0.781961111,-32.342675,2.06994,1.149111111,0.980869167,-2.534067333,-2.4102575,-2.232081111,3.55466,-5.9649175,-4.016496667,3.0
Cr2Te5,5.640425111,6.470264222,34.56933783,0.396760042,-0.413365,-0.987606429,2.636581111,1.213900833,0.893765267,0.602635,0.57287,-28.15335841,2.15634,1.140518889,0.75954375,-2.006131333,-1.951239583,-1.541419444,3.412295238,-5.363534821,-3.825660238,3.0
Mo2O5,5.237824222,6.203292222,18.67953333,-0.489486264,-2.010433889,-3.642511429,4.562090556,3.613929167,2.150661,2.106276667,1.835153333,-51.42176778,4.441316667,3.014624444,1.923585,-4.706654667,-5.451064583,-4.986460556,2.597490952,-8.048555536,-4.607924841,3.0
Mo2S5,4.613054111,5.848152333,27.34501,0.159716708,0.031408333,-0.935571429,2.500121667,1.60885875,1.110212333,0.918775833,0.850261667,-42.74477611,2.546763333,1.528219444,1.07945,-2.266612,-2.04643375,-1.868995,3.522551429,-5.568985179,-3.491143095,3.0
Mo2Se5,4.509272389,5.958595556,29.21877,0.493758625,-0.08022,-0.675149048,2.175236111,1.318141667,0.865652667,0.794435,0.693968333,-37.55733011,2.02929,1.090577222,0.773571667,-1.392934,-1.76823375,-1.41535,3.799974,-5.56820775,-3.880194,3.0
Mo2Te5,5.413694944,6.388401389,34.4802475,0.844905167,-0.171408333,-0.756109524,2.398333333,1.062616667,0.856090833,0.625248333,0.557091667,-33.63133317,2.26689,1.013581389,0.702997167,-0.92137,-1.759310833,-1.243393889,3.825417429,-5.584728262,-3.996825762,3.0
W2O5,5.802674556,7.887221222,18.98121167,0.180474681,-1.489525,-3.536534762,4.589171667,3.516851667,2.395163667,2.443796667,1.586048333,-56.40130444,4.728036667,3.111070556,2.102406667,-4.351161333,-4.776860417,-4.480067778,3.238435238,-8.015295655,-4.727960238,3.0
W2S5,5.223129444,6.797547833,25.992975,0.916998556,-0.260881667,-0.970332381,2.781463333,1.7848875,1.149006667,0.991918667,0.822053333,-45.15902,2.633203333,1.690247778,1.179960833,-2.02371,-1.738241667,-1.703837222,3.873136381,-5.611378048,-4.134018048,2.0
W2Se5,5.1124595,5.871519333,28.84267,1.222303222,-0.291036667,-0.729885714,2.384196111,1.410300833,0.869085267,0.802635,0.711776667,-40.99223889,2.43623,1.123067222,0.8642175,-1.29593,-1.493583333,-1.347623333,4.006673238,-5.500256571,-4.297709905,2.0
W2Te5,5.4047875,5.966306389,33.86662833,1.296783875,-0.356991667,-0.624994286,1.75253,1.04702,0.779062267,0.553591667,0.61474,-37.87619728,1.68365,0.952318056,0.707212583,-0.682776,-1.351896667,-1.050727222,4.171368857,-5.523265524,-4.528360524,3.0
Mn2O5,3.60629,5.276293333,16.57559,-0.918993708,-2.418537222,-3.840222381,6.207231667,3.745350833,2.211159667,2.050141667,1.727773333,-39.22078222,5.46591,4.045996111,2.293225833,-6.545622667,-6.30413,-5.647133333,2.385045476,-8.689175476,-4.803582698,3.0
Mn2S5,3.95235,5.455113556,25.82268833,-0.625731236,-1.128823889,-1.704380476,3.394803889,2.596356667,1.728815867,1.748011667,0.991058333,-34.29209444,3.177913333,2.28773,1.507018,-3.881556,-3.095545,-3.101357222,3.200668571,-6.296213571,-4.32949246,3.0
Mn2Se5,4.252477444,5.610998611,26.80268,-0.422165556,-0.992149444,-1.492769048,3.025818333,1.806745,1.326698333,1.355061667,0.776477778,-29.40580811,2.800306667,1.332774444,1.1176,-3.431908667,-2.558723958,-2.548518889,3.422509143,-5.981233101,-4.414658587,3.0
Mn2Te5,5.533264444,6.792359222,33.747862,-0.157761944,-0.830101667,-1.322575714,2.778691111,1.117300833,1.019340167,0.682293333,0.506396667,-26.55464202,2.131706667,1.022336667,0.9134325,-2.447206,-2.139668333,-1.874317222,3.405478286,-5.545146619,-4.235579952,3.0
Tc2O5,4.926856111,6.122475556,18.23291167,-1.227136528,-2.284963333,-3.616951905,4.567347222,3.481366667,1.954655667,2.268343333,1.727806667,-52.13704611,4.46063,2.93016,1.643588333,-5.228344667,-5.6174425,-4.675596667,2.958209524,-8.575652024,-5.243172857,3.0
Tc2S5,3.939338222,5.884271833,24.99476,-0.396647208,-0.549055,-1.056877619,2.541407778,1.5857925,1.034670333,1.083365,0.945463333,-42.94817833,2.645603333,1.451923611,1.011461667,-2.604282,-2.122471667,-1.982416111,3.737274286,-5.859745952,-4.286329286,3.0
Tc2Se5,3.975381,5.787421056,25.475535,-0.128029097,-0.583691667,-0.935598571,2.432133889,1.253799167,0.733034667,0.726343333,0.687069444,-38.26655167,2.28426,0.946812222,0.69214375,-1.66201,-1.78494,-1.426129444,3.968718095,-5.753658095,-4.552409762,3.0
Tc2Te5,4.672734556,5.952881833,32.030445,0.210768292,-0.690951667,-1.098090952,3.021346111,1.033715,0.7396505,0.650895,0.509318333,-34.1661625,2.39634,0.874190833,0.649993167,-1.098094,-1.81239,-1.368587222,3.919501667,-5.731891667,-4.610453333,3.0
Re2O5,5.492485556,7.885976667,19.014565,-0.891468111,-2.059394444,-3.368721429,4.47686,2.924635833,1.961033667,2.030253333,1.565088333,-54.78898833,4.3757,2.589301667,1.9734825,-4.482214,-5.35670625,-4.682793333,3.328952381,-8.685658631,-5.388346825,3.0
