formula,2Dpfx,2Dpfy,area,CBM_GW,CBM_HSE06,CBM,Dgap_gw,Dgap_HSE06,Dgap_WSOC,Dgap,EBE,Eng,gp_gw,gp_HSE06,GWSOC,VBM_gw,VBM_HSE06,VBM,VL,TDSL
RhTe,7.431435388888891,6.83058322222222,12.600583333333336,-0.8626699583333328,-0.8364727777777778,-1.1962266666666672,2.531896111111116,1.1122670833333332,0.891739333333334,0.9996641666666666,0.7249966666666668,-7.26372296296296,2.4062433333333346,1.128985833333333,0.999931916666667,-3.338616666666665,-2.1009308333333343,-1.497678888888887,3.215490380952381,1.0
IrO,6.88646822222222,6.477068444444443,11.73661166666666,-0.9628352638888886,-1.962373333333333,-1.5891409523809503,3.5413650000000008,1.8345654166666672,1.2004219,0.8932433333333334,1.101485,-10.214921018518517,3.4105033333333328,1.2467772222222215,1.1210806666666664,-4.154833999999999,-2.75763125,-2.175963333333333,3.685003142857144,2.0
IrS,7.188352166666664,5.688989833333329,12.302519833333328,-0.8230979861111111,-1.190271111111111,-1.3015038095238116,2.429802222222221,1.2961970833333334,1.0136514333333344,0.9526951666666666,0.915506666666667,-8.054684074074071,2.6014700000000004,1.290508888888889,0.9392955,-3.470344666666665,-1.6597487500000008,-1.564921666666666,4.020088333333332,2.0
IrSe,7.30539938888889,5.9438311666666594,12.388835333333326,-0.7657687499999994,-0.8747144444444446,-1.11638523809524,2.370056111111112,1.1185737499999997,1.004478733333334,0.938179,0.8705816666666667,-7.968814259259257,2.428640000000001,1.0999494444444442,0.8903164999999998,-3.2964499999999988,-1.3124929166666666,-1.2055699999999996,4.133125952380947,1.0
IrTe,7.73816805555556,6.782378222222218,13.093471999999997,-0.7335601388888885,-0.9231361111111112,-1.1407052380952396,2.28726277777778,1.06857,0.8955636000000007,0.8619433333333333,0.6817616666666667,-7.791784444444441,2.333476666666668,1.0527877777777772,0.909846,-3.146540000000001,-1.2539083333333338,-1.160891111111112,4.116596238095238,1.0
NiO,5.641112999999999,5.306887777777777,10.874904,-0.7477652499999996,-2.1231805555555554,-2.576253333333329,4.964818333333339,2.6336233333333343,1.6842401666666669,1.2535808333333334,1.6837233333333326,-10.55311083333333,4.82639,2.202331666666669,1.5762275000000006,-5.018068666666663,-3.956792916666665,-3.30568444444444,2.056287714285714,2.0
NiS,6.208653944444442,5.778766777777773,12.778858666666672,-0.8767180555555554,-1.240647777777778,-1.771112857142855,3.753415000000001,2.0506025,1.412652466666667,1.3246576666666663,1.1076316666666672,-5.775259074074076,3.3345,1.933513333333333,1.2266381666666673,-4.157695999999998,-3.2241370833333334,-2.820432222222222,2.222984952380953,3.0
NiSe,6.2362780555555535,5.957201444444439,13.255356333333337,-0.9459390972222218,-1.384185,-1.6961190476190469,3.4210527777777817,1.9268908333333328,1.2520076666666673,1.2638646666666664,0.9502383333333334,-5.514253333333337,3.0198433333333345,1.714104444444445,1.211318666666667,-3.896864,-2.9987508333333337,-2.5010877777777782,2.2575819523809506,3.0
NiTe,7.118793166666667,6.57134744444444,14.759957833333331,-1.003680652777777,-1.4751422222222224,-1.6187076190476208,2.886687777777784,1.494493333333332,1.0322886000000009,0.906798666666667,0.6242300000000002,-5.297366481481481,2.656133333333334,1.3321911111111109,1.158744416666667,-3.5605239999999965,-2.683579583333333,-2.16052,2.3266245238095222,1.0
PdO,6.332488111111114,4.8807531111111135,11.33804833333333,-1.1935351666666667,-2.832503333333333,-2.6382033333333323,4.721005000000005,2.1434933333333337,1.5035150000000006,1.2432758333333336,1.438355,-9.149870925925924,4.192716666666666,1.69382,1.3724083333333332,-4.698933999999998,-3.723760833333333,-3.079989999999998,1.7683380952380916,1.0
PdS,6.727292944444445,5.921183111111108,12.695733000000004,-1.0351813611111107,-1.7817794444444448,-1.9499028571428565,3.2663511111111165,1.635597083333333,1.222042533333334,1.3657454999999996,0.8888999999999995,-5.599064444444445,2.9561900000000008,1.765868888888889,1.1666603333333336,-3.980995333333333,-3.056824166666667,-2.7732027777777764,1.9940814761904748,1.0
PdSe,6.800479722222222,6.144702888888887,13.293030666666668,-0.9327687083333336,-1.760496666666667,-1.809397142857143,3.0803427777777834,1.409159166666666,1.1049783000000004,1.2938139999999998,0.7864183333333334,-5.239312592592592,2.6484366666666683,1.605463888888889,1.1514446666666671,-3.690537999999997,-2.863917916666667,-2.496544444444443,2.0973963333333314,1.0
PdTe,7.373184111111112,6.939376499999997,14.558346499999995,-1.0276615555555553,-1.659862222222223,-1.6825323809523818,2.8894650000000053,1.2683529166666665,0.978786300000001,1.0586641666666667,0.6488066666666671,-5.1227429629629615,2.442106666666668,1.2271727777777777,1.158188166666667,-3.5603626666666632,-2.6217916666666685,-2.147757222222222,2.2876609047619034,1.0
PtO,6.115141500000003,5.385052055555556,12.237978333333327,-1.1851788055555554,-2.8396744444444435,-2.5321314285714265,3.6159927777777816,1.880134166666667,1.3450937,1.232006666666667,1.064275,-8.494660740740738,3.2959200000000006,1.4200705555555555,1.1832853333333326,-4.486329999999998,-3.3883620833333365,-2.7388605555555525,3.003463380952379,1.0
PtS,6.830520944444445,5.092910833333331,12.996039166666662,-1.0379887222222226,-1.9464666666666672,-2.151995714285716,2.5734383333333364,1.39835625,1.1261377000000008,1.1580128333333335,0.8470244444444444,-6.357535185185187,2.440710000000001,1.39315,1.0664323333333332,-3.76131533333333,-2.5025937500000017,-2.175172777777775,3.2954938095238115,2.0
PtSe,6.892817666666668,5.831256388888884,13.170709166666663,-1.042691736111111,-1.7901377777777778,-2.006342857142858,2.462348333333336,1.1063787499999995,1.0917188000000009,0.9556325,0.7136783333333332,-6.160044444444445,2.200983333333334,1.1259555555555556,1.0261185,-3.578507333333332,-2.2630920833333343,-1.9978549999999988,3.252699047619052,2.0
PtTe,7.213612055555556,6.785360944444441,13.815305833333328,-1.1143488472222218,-1.5119544444444448,-1.806836666666668,2.3894761111111142,1.1219199999999998,0.9760336000000008,0.8648330000000002,0.5644466666666667,-5.864273703703705,1.9974433333333343,1.067907777777778,1.0883512499999997,-3.405317999999999,-2.035879166666668,-1.573251666666666,3.3127756190476187,1.0
CuO,5.646925333333333,5.3878910000000015,11.628208999999991,-0.8509297638888885,-3.369603333333333,-3.114168095238089,5.41951166666667,3.0468691666666654,2.011825600000001,1.8042391666666675,1.63466,-9.363460092592591,5.486713333333333,2.172864444444446,1.635848750000001,-5.326265333333327,-4.901629583333337,-3.5015861111111115,1.8250470476190468,3.0
CuS,6.442388388888891,5.9922989999999965,13.091766333333338,-0.9441398472222224,-2.158111111111112,-2.3632566666666595,4.101532222222227,2.516458333333333,1.505842366666666,1.5367059999999997,1.164246666666667,-5.31965555555556,3.5210066666666666,1.9246811111111093,1.4564005000000002,-4.453732666666664,-3.616562500000001,-3.009892777777777,1.8517096666666648,3.0
CuSe,6.919525722222227,6.250995833333327,14.32305233333334,-0.995335319444444,-2.0915716666666664,-2.127439047619044,3.815928333333335,2.0530033333333333,1.3089172999999994,1.5054779999999996,1.081395000000001,-5.116868703703706,3.33964,1.60684,1.3895296666666663,-4.068659999999998,-3.3596454166666687,-2.805996111111109,1.8333536666666643,1.0
CuTe,7.971954000000002,6.244197166666662,15.149309833333335,-1.0701818888888883,-1.7697088888888888,-1.7492409523809536,3.173421666666673,1.4611091666666665,1.175080133333334,1.1208508333333334,0.9388250000000008,-4.820009629629632,2.95936,1.4822516666666667,1.2105512500000004,-3.938846666666664,-2.96284625,-2.4735905555555555,2.065688809523809,1.0
AgO,6.081508111111112,5.163246944444445,13.792623333333331,-1.2007721805555551,-3.2574388888888888,-3.112957619047616,5.621127222222219,2.881165,1.8649739999999992,1.816245,1.623531666666667,-8.788073425925928,5.491299999999999,1.8914500000000007,1.66271875,-5.374059333333324,-4.756844166666669,-3.4747644444444448,1.8227742857142848,3.0
AgS,7.114102222222229,6.130344666666664,13.696825,-1.129688819444443,-2.456452777777778,-2.364299047619043,3.940545555555561,2.039393333333333,1.9147579999999988,1.83537,1.1295150000000005,-5.199007592592597,3.506273333333333,1.787139999999999,1.7524350000000002,-4.471271333333332,-3.6168925,-2.9968788888888898,1.9440700952380927,1.0
AgSe,7.274873888888895,6.577673777777773,14.49794166666666,-1.0639037083333331,-2.180503333333333,-2.1251657142857128,3.6517700000000057,1.6484316666666654,1.828655666666665,1.64435,1.0913833333333338,-4.9129833333333375,3.0420166666666675,1.523016666666666,1.754368333333333,-4.269637999999998,-3.3221858333333323,-2.7935350000000003,1.9561183809523777,1.0
AgTe,8.625350222222224,6.576019944444442,15.835304166666656,-1.1349749166666658,-1.906445555555556,-1.8367161904761915,3.2241761111111185,1.331994166666666,1.5923344999999989,1.2928533333333334,0.9729950000000008,-4.408319444444448,2.870706666666668,1.4334216666666664,1.6575229166666663,-4.030831333333332,-2.8759295833333325,-2.4861638888888904,2.119280238095237,1.0
AuO,5.878152000000002,4.856965166666666,13.555399999999995,-1.274658180555556,-3.3343172222222224,-3.053376666666665,4.239802777777776,1.7507700000000002,1.6470327666666675,1.3766325,1.239711666666668,-7.296108055555552,3.61192,1.429317222222222,1.241214416666666,-4.800711999999995,-4.141946666666668,-3.172098333333331,1.829850714285712,2.0
AuS,5.999317055555557,5.045280555555551,14.428243333333334,-1.2068944027777777,-2.2883138888888888,-2.485798095238092,2.882645000000005,1.6590599999999998,1.213204766666668,1.3904078333333336,1.0466133333333332,-5.049914814814817,2.765143333333335,1.5211238888888885,1.225852333333333,-3.9533926666666654,-3.424881250000001,-2.765883333333332,1.8863723809523805,1.0
AuSe,6.031970833333334,5.50755755555555,15.184956666666666,-1.2089423888888884,-2.201198333333333,-2.270648095238094,2.753853888888893,1.4488058333333331,1.1409419333333348,1.2556248333333335,0.9539316666666668,-4.869581666666669,2.729796666666667,1.3643849999999995,1.2713073333333331,-3.770380666666665,-3.126194583333334,-2.6953905555555537,1.8793969047619037,1.0
AuTe,7.027026555555559,6.003767888888888,16.392508166666666,-1.1414740138888884,-1.9158183333333336,-1.8240800000000017,2.5574994444444483,1.2113633333333325,1.0591044333333348,1.0962550000000002,0.8694666666666674,-4.804450740740742,2.656183333333334,1.298179444444444,1.0894849166666667,-3.7366426666666666,-2.723424583333334,-2.3838666666666675,2.093803857142855,1.0
ZnO,5.279637222222219,5.132318611111114,11.788054000000002,-0.8188481944444443,-2.408248888888888,-2.064261428571428,6.588171666666668,3.508814166666666,2.365497833333334,1.9165491666666663,1.6053016666666662,-9.041796296296292,6.595206666666664,3.0748100000000016,2.087301666666665,-5.872899333333323,-4.573757083333336,-3.613517777777776,1.9967104761904744,2.0
ZnS,6.035872555555548,5.618784611111109,13.58414466666667,-0.7964154583333328,-1.5503372222222225,-1.852817619047617,4.872332777777784,2.980764166666665,1.8781217333333329,1.525116666666667,1.1706283333333332,-5.170500925925928,4.065783333333332,2.636844444444445,1.7864455,-4.516715999999995,-3.836496666666666,-3.145162777777773,2.0297742857142844,3.0
ZnSe,6.041570388888883,5.935075611111106,14.455257333333334,-0.9400452777777774,-1.554500555555555,-1.8066376190476188,4.305246666666668,2.1596441666666664,1.6160583999999991,1.4749400000000006,1.0336749999999992,-4.934554629629632,3.520143333333333,2.255772222222223,1.6837121666666677,-4.20112133333333,-3.604798333333335,-3.0272933333333274,2.0497636190476167,3.0
ZnTe,6.7746906111111045,5.998315277777777,15.753304166666664,-1.0445029444444442,-1.532872777777778,-1.6915261904761916,3.526032222222228,1.6768383333333323,1.4653644999999995,1.2678303333333334,0.7982266666666664,-4.647908518518521,3.0074966666666665,1.710946111111111,1.456735,-3.8668199999999984,-3.45801875,-2.706906666666666,2.0964659047619003,3.0
CdO,5.259502777777777,5.178105777777778,12.7461375,-1.227154125,-2.339495555555555,-2.247479047619044,6.837334444444441,3.0164166666666654,1.9327811666666648,2.1645933333333334,1.6708666666666667,-8.565685740740744,6.680376666666665,2.538114999999999,2.027435416666666,-5.849168666666655,-4.517656250000001,-3.572096666666668,2.0297654761904758,2.0
CdS,6.134936666666659,6.077100888888887,14.343855,-1.062242986111111,-2.1228527777777777,-1.9387438095238096,4.572070555555561,2.2804783333333325,1.957458333333332,1.7112558333333323,1.0988933333333333,-5.13770277777778,3.6315966666666673,2.2811822222222227,1.8491125833333348,-4.472695999999999,-3.6534274999999976,-2.962645555555554,2.107837428571427,2.0
CdSe,6.66068594444444,6.3937186111111055,15.01017333333333,-1.0040087777777775,-1.702692222222222,-1.841744285714287,4.108157222222227,1.9051066666666665,1.8698901666666643,1.6251183333333332,1.0313733333333326,-4.810508888888892,3.275453333333334,2.117586111111112,1.872740416666668,-4.261442666666665,-3.55847,-2.9492872222222206,2.1595904761904747,2.0
CdTe,7.145175333333329,6.56967872222222,16.087263333333325,-1.1168061944444443,-1.5780033333333332,-1.6937595238095258,3.455726111111116,1.5852174999999995,1.6861239999999986,1.36715,0.8473683333333331,-4.548939074074076,2.85338,1.68435,1.724361666666667,-3.925614666666666,-3.4221208333333326,-2.700277777777778,2.186705714285712,3.0
HgO,3.1666070555555565,3.2925088888888867,13.42378583333334,-1.6093388055555555,-3.3072,-2.7986042857142808,5.627405555555553,1.7043066666666664,1.7070591666666677,1.3321608333333337,1.3045494444444452,-7.188765925925923,4.900833333333331,1.4192711111111111,1.5828667499999995,-5.47650999999999,-4.163653333333334,-3.364344999999997,1.9186773809523807,2.0
HgS,3.429626000000003,3.375756555555557,15.704021000000017,-1.5808238888888888,-3.030991666666667,-2.8008485714285665,3.687609444444449,1.2542783333333332,1.3372172333333323,1.1133850000000003,1.0481244444444433,-4.677426851851855,3.334493333333334,1.3640111111111102,1.4213045833333338,-4.325893333333335,-3.803368333333333,-3.1049399999999983,2.021614047619049,3.0
HgSe,3.737289,3.491781000000002,16.676525000000012,-1.652972194444444,-2.871224444444444,-2.6932319047619044,3.250765000000005,1.0929016666666669,1.2775473,1.0904250000000002,0.9567544444444436,-4.602910555555557,3.195756666666668,1.176584444444444,1.27365375,-4.124967333333333,-3.6475975000000007,-3.0700233333333293,2.0633890952380955,3.0
HgTe,5.030863444444436,4.723730444444443,17.92323666666667,-1.5024637083333334,-2.6522388888888897,-2.3703571428571446,2.904278888888895,1.1461779166666666,1.197877700000001,1.1402903333333336,0.8064133333333333,-4.785717407407408,2.6685100000000013,1.1373602777777772,1.1948645833333331,-3.807261333333333,-3.441542500000001,-2.938461666666666,2.095566428571424,3.0
Sc2OS,5.8494617777777815,6.953117222222227,17.611633833333343,-0.7353707500000007,-0.3089616666666668,-0.619637619047619,5.677743888888893,4.579028333333333,2.641786,2.4987916666666665,2.1752416666666665,-13.9904832037037,6.042823333333334,4.135747222222221,2.4539314999999986,-4.357516666666663,-3.4631054166666684,-2.6735722222222207,4.196994285714292,2.0
Sc2OSe,5.978689666666671,6.7202464444444505,17.787503166666674,-0.7449152083333338,-0.2662883333333335,-0.586962857142857,5.593916666666667,4.503074999999997,2.531107866666666,2.4724816666666665,2.0667850000000003,-13.761427240740735,5.872910000000001,3.896739999999998,2.4240281666666657,-4.285698666666663,-3.290387500000001,-2.628509999999998,4.13581285714286,2.0
Sc2OTe,6.750147444444447,6.951752111111119,17.56980766666667,-0.6346493611111109,-0.1463316666666667,-0.5643176190476192,5.366436111111111,3.895258333333332,2.149227933333333,2.020958333333333,1.957695,-12.961388722222216,5.479276666666668,3.624641111111111,1.966194,-4.05766733333333,-3.2029558333333314,-2.193292777777777,3.948919142857143,2.0
Sc2SSe,6.386011000000004,6.721849333333334,17.98482583333334,-0.7174261250000004,-0.3726727777777778,-0.7712947619047611,4.905726666666667,3.0124758333333324,1.7085295333333332,1.5290103333333331,1.5194633333333334,-10.716881388888885,5.0428033333333335,2.942,1.711432833333333,-3.810055999999998,-2.7903287499999982,-2.291515555555554,3.948215428571431,2.0
Sc2STe,6.810678222222223,7.2651299999999965,17.61840933333334,-0.6524358611111112,-0.2375338888888888,-0.7094119047619041,4.690220555555555,2.9088983333333336,1.5116698333333334,1.5561936666666665,1.4423850000000007,-9.866259833333327,4.708443333333333,2.842659444444444,1.4120171666666663,-3.563212666666665,-2.520892499999999,-1.981455555555553,3.774019714285713,2.0
Sc2SeTe,7.560891888888888,7.92059322222222,17.925849000000003,-0.6163062361111111,-0.1557333333333333,-0.7458009523809519,4.6304638888888885,2.6171612500000005,1.4254287,1.4400876666666662,1.2691033333333337,-9.621435351851844,4.619583333333334,2.769804444444444,1.4074979999999997,-3.410502,-2.4007829166666657,-1.781749999999998,3.4670928571428554,2.0
