formula,gap,2Dpfx,2Dpfy,CBM_GW,CBM,Dgap_gw,Dgap_HSE06,Dgap_WSOC,Dgap,EBE,gp_gw,gp_HSE06,GWSOC,VBM_gw,VBM_HSE06,VBM,VL,CBM_HSE06,Eng
Tc2O1S3Se1Te2,1.1411276190476192,4.589308333333334,8.34172611111111,-0.153647375,-1.933423333333334,2.4881711111111104,2.0366341666666674,1.3764906666666668,1.2922333333333331,1.150426111111111,2.3077600000000005,1.9070327777777785,1.1287699999999994,-2.404214,-3.072172500000001,-3.350235555555556,2.823107142857141,-0.9800761214628232,-56.787570778193164
Tc2O1S3Se2Te1,1.2293771428571427,4.412892222222222,8.502857777777775,-0.1964669166666666,-2.0329328571428573,2.5714227777777743,2.047855000000001,1.4615219999999998,1.2682483333333332,1.1617777777777776,2.5145500000000003,1.9579833333333336,1.3912966666666664,-2.561246666666667,-3.210970000000001,-3.44402388888889,2.893812380952378,-1.0002405668376892,-57.23880752692576
Tc2O1S4Se1Te1,1.28950619047619,4.420345555555555,8.628257777777776,-0.2337791527777777,-2.069541428571428,2.6018494444444413,2.079187500000001,1.4973983333333334,1.2738850000000002,1.1814294444444438,2.42036,2.0318716666666674,1.4515916666666666,-2.646460666666669,-3.2534975000000013,-3.512810000000001,2.842343809523807,-1.0914457609786037,-56.79179352142778
Tc2O2S1Se1Te3,0.9912376190476192,4.388555555555556,8.322089444444442,-0.1713995,-1.949919047619048,2.378713333333333,1.7647633333333337,1.2353153333333344,1.06012,0.9752888888888888,1.983190000000001,1.6593155555555554,1.2094299999999998,-2.106827999999999,-2.7625262500000023,-2.744916111111113,3.1672942857142847,-0.9702992585360828,-57.783076158981174
Tc2O2S1Se2Te2,1.152099047619047,4.920866944444443,8.282491111111106,-0.2307569166666666,-1.865366190476191,2.4719883333333312,2.0207908333333338,1.491165,1.4619466666666676,0.958734444444444,1.9821800000000005,1.9201583333333336,1.5394316666666668,-2.3012746666666657,-2.973387500000001,-3.0419916666666693,3.362673333333332,-0.9312351161929928,-60.09282588664887
Tc2O2S1Se3Te1,1.1801852380952378,4.400151999999999,8.598834444444446,-0.2275947361111111,-2.22445380952381,2.6466811111111097,2.1053175000000013,1.2940290000000003,1.1142866666666664,1.068491666666667,2.0211300000000008,1.836768888888889,1.3517850000000002,-2.5262320000000007,-3.3715354166666667,-3.44059611111111,2.90105952380952,-1.0981864342423229,-59.375540265387656
Tc2O2S2Se1Te2,1.2313142857142851,4.845075833333333,8.666706111111107,-0.2505786527777776,-1.929090476190476,2.531776666666665,1.9455258333333336,1.5088233333333327,1.4677166666666677,0.9819011111111108,1.9483900000000005,1.970083333333334,1.5432491666666666,-2.378174666666668,-2.9497825000000013,-3.1347611111111124,3.392934761904761,-0.8880923547687073,-60.1369254114293
Tc2O2S2Se2Te1,1.296565714285714,4.749364444444445,8.510879444444441,-0.2613170694444445,-1.9487566666666647,2.5541049999999994,2.1055575,1.5490343333333336,1.476846666666667,1.001011111111111,1.8861300000000008,2.045126666666667,1.6284491666666665,-2.4698040000000008,-3.21348875,-3.3827283333333336,3.419119523809522,-0.8050445589958024,-60.86040329200338
Tc2O2S3Se1Te1,1.3807952380952375,4.189015,8.442585555555558,-0.3411246944444446,-2.3283114285714297,2.8178688888888863,2.3397150000000013,1.5127686666666669,1.414745,1.2177061111111114,2.487026666666668,2.177767777777779,1.5298574999999996,-2.8603886666666654,-3.628073749999999,-4.034366111111113,2.828480476190473,-1.1682445568973772,-59.89452014217631
Tc2O3S1Se1Te2,1.5553938095238082,4.090627777777779,7.8747011111111105,-0.4123293194444446,-2.524563333333332,3.289816111111109,2.7746100000000022,1.8653933333333328,1.6456416666666671,1.3990800000000003,3.015143333333333,2.646166111111112,1.9415658333333328,-3.293337333333332,-5.085692916666666,-4.286800555555555,2.4942199999999968,-0.9809294588223026,-64.2993765913459
Tc2O3S1Se2Te1,1.6647642857142857,3.97678277777778,8.013778333333335,-0.4757607361111112,-2.767636190476189,3.4204627777777774,2.8591408333333344,1.9295813333333336,1.6613750000000005,1.4463833333333334,2.9706566666666663,2.834025555555556,2.1258266666666668,-3.3925866666666646,-5.43310875,-4.562016666666668,2.5075419047619025,-1.0614117876120788,-65.1157282935764
Tc2O3S2Se1Te1,1.6725728571428558,4.030379444444447,7.969409444444445,-0.5225992361111111,-2.8950147619047613,3.4490177777777777,2.829854166666668,2.006828,1.772048333333334,1.464848333333334,2.935636666666666,2.8554961111111123,2.0496933333333334,-3.498173333333329,-5.50427125,-4.60825222222222,2.468445238095237,-1.0356294388759275,-65.19051829537614
Tc2O4S1Se1Te1,1.725911428571428,3.948312777777777,7.741247777777778,-0.7082523055555556,-3.1089157142857173,3.4634733333333325,3.362014166666668,2.0912066666666664,1.9004966666666667,1.4589516666666678,3.112773333333333,3.13792,1.805144166666667,-3.786892666666661,-5.587816666666664,-4.641054444444441,2.352226666666668,-1.8552908367342995,-67.61576612190395
Re2O1S1Se1Te4,0.8580673809523799,5.167049277777776,9.257524999999998,-0.0773557777777777,-1.6459400000000004,1.9338133333333336,1.5301458333333329,1.1633043333333344,0.905615,0.8774444444444447,1.6763700000000004,1.3215377777777768,0.9675191666666668,-1.256874,-2.1926100000000006,-2.206890000000001,3.35871142857143,-1.1706929762052598,-54.852568268452984
Re2O1S1Se2Te3,0.9120957142857136,5.232969277777776,9.049913333333334,-0.0957550277777777,-1.6636328571428574,2.037526666666668,1.6065449999999997,1.1778786666666676,0.978205,0.8545499999999998,1.7651500000000002,1.3803633333333325,1.0536141666666663,-1.3379580000000009,-2.208195000000001,-2.2407916666666674,3.341348571428573,-1.1353012074976363,-55.407167585037215
Re2O1S1Se3Te2,0.962858095238095,5.168785555555556,9.266118333333337,-0.1107574583333333,-1.8115476190476183,2.2143533333333325,1.8337325000000004,1.2473876666666668,1.0812183333333336,0.9413400000000002,2.0398766666666672,1.5292077777777764,1.08194,-1.5582119999999997,-2.5014941666666664,-2.701861111111111,3.051956666666661,-1.2119702603625775,-56.15428344496071
Re2O1S1Se4Te1,1.0477352380952385,5.216540555555555,9.293810000000004,-0.1036818888888888,-1.885088095238095,2.283491666666665,1.803877500000001,1.313062,1.0336933333333336,0.9577688888888888,2.25693,1.5519516666666655,1.21634,-1.6613979999999988,-2.619272916666666,-2.8140344444444456,3.067161428571425,-1.4399384180943806,-56.73381474006875
Re2O1S2Se1Te3,0.9517076190476182,5.272408722222221,8.636929999999996,-0.1277226111111111,-1.6828757142857145,2.097375,1.6028025,1.1899590000000009,1.0052583333333336,0.856097222222222,1.861720000000001,1.4004166666666658,1.0734224999999995,-1.4056640000000002,-2.2478425000000017,-2.25300888888889,3.340105714285715,-1.108942231832862,-55.17349458984904
Re2O1S2Se2Te2,1.0283150000000003,5.273791666666665,9.424703333333326,-0.1188454861111111,-1.627466666666667,2.202188333333333,1.6406849999999995,1.2705576666666671,1.0936266666666667,0.8678061111111113,1.93443,1.594972222222221,1.1671424999999995,-1.5413286666666663,-2.377219583333334,-2.337710000000001,3.7839209523809534,-0.9367835479896678,-58.609383084688126
Re2O1S2Se3Te1,1.0862380952380957,5.179403333333331,9.33058333333334,-0.1491772083333333,-1.8687723809523804,2.35889,1.808467500000001,1.3487359999999995,1.0245933333333337,0.958131111111111,2.28162,1.591531666666666,1.2562375,-1.793577999999999,-2.7493191666666674,-2.841641666666668,3.045034285714282,-1.361236875399619,-56.49796609113895
Re2O1S3Se1Te2,1.2186880952380947,5.308988888888888,9.026525555555557,-0.1727410833333334,-1.8441557142857137,2.416583333333332,1.9078300000000008,1.383065666666666,1.2103083333333335,1.0371461111111104,2.415476666666666,1.8403177777777773,1.2651266666666665,-1.887049333333332,-2.7842004166666667,-3.114055,2.93605428571428,-1.2414537832416823,-56.716797983458996
Re2O1S3Se2Te1,1.2939219047619053,5.109878333333333,9.17764388888889,-0.1793777083333335,-1.920781428571428,2.5463016666666656,1.910155000000001,1.475237666666666,1.1316833333333334,1.052027777777777,2.5367,1.9088738888888888,1.3799041666666667,-2.1101939999999995,-2.8604445833333343,-3.2930588888888903,2.9215576190476136,-1.3365036551580982,-56.948710219092426
Re2O1S4Se1Te1,1.3150057142857152,5.132024999999999,9.134547222222222,-0.2420595833333334,-1.9516500000000003,2.582688333333332,2.103187500000001,1.4995163333333332,1.1811866666666666,1.070513888888888,2.7026133333333324,1.8756238888888888,1.4241391666666663,-2.1917760000000004,-3.016247083333333,-3.3887722222222227,2.9428142857142814,-1.3069343255724957,-56.6267666207092
Re2O2S1Se1Te3,1.0409192857142855,5.2463612222222205,8.768444999999996,-0.1941541666666668,-1.8077871428571428,2.265003333333333,1.6727475,1.3044899999999997,1.0025133333333336,0.8725388888888889,2.0866800000000003,1.452128888888888,1.2616924999999997,-1.5684820000000002,-2.5636212500000006,-2.471397222222223,3.232550952380953,-1.301014057701871,-57.76099688831343
Re2O2S1Se2Te2,1.2683379523809524,5.540707499999997,9.262429999999997,-0.1967250000000001,-1.7453847619047618,2.409656666666665,1.841875,1.592158666666666,1.491278333333334,0.8589866666666662,2.00607,1.7252938888888874,1.5632008333333332,-1.7843426666666666,-2.696406250000001,-2.642176111111112,3.684106190476192,-0.8680122355043997,-59.950137149396426
Re2O2S1Se3Te1,1.2897778571428584,5.230779999999999,9.338403333333332,-0.2344800833333333,-2.022573809523811,2.5757666666666656,2.007662500000001,1.394730666666666,1.0666383333333334,0.9701227777777778,2.3479800000000006,1.7573966666666656,1.4695424999999998,-2.0366880000000003,-3.091260416666667,-3.353780555555554,3.0282980952380907,-1.3616267110808988,-59.00728246391775
Re2O2S2Se1Te2,1.3328731904761904,5.566024166666665,9.582733333333325,-0.2364288333333334,-1.7271271428571426,2.5014166666666644,1.8516200000000007,1.5860386666666657,1.4567533333333336,0.8790049999999997,2.0467699999999995,1.8110077777777769,1.5924458333333331,-1.8671393333333333,-2.69505125,-2.769516666666666,3.733110952380954,-0.8857081221665256,-60.25051875491952
Re2O2S2Se2Te1,1.3959903333333337,5.560629166666665,9.512992999999994,-0.2786619583333333,-1.706158571428572,2.5212066666666644,2.033955,1.6352079999999998,1.4820933333333337,0.9160838888888888,2.2197,1.8500494444444435,1.6745358333333331,-2.0325706666666674,-2.88700375,-3.016999999999997,3.812737619047619,-0.9840056171427264,-60.43482744042778
Re2O2S3Se1Te1,1.438450238095239,5.18773611111111,9.073995555555555,-0.3039704583333334,-2.108913333333335,2.712709444444442,2.267725000000001,1.5021086666666668,1.3083216666666664,1.1020972222222212,2.822153333333333,1.989203888888888,1.6016558333333328,-2.415916666666666,-3.315077916666666,-3.894725,2.9158171428571373,-1.2780567328686627,-59.862531261212176
Re2O3S1Se1Te2,1.650570714285713,4.86141111111111,8.754754999999996,-0.3476883611111111,-2.2102690476190467,3.202103333333332,2.701107500000001,1.824651,1.6765283333333334,1.2509133333333322,3.0857333333333328,2.6369072222222227,2.016304166666667,-2.6262593333333344,-5.017807916666664,-4.292953333333331,2.716268095238091,-1.1796959827660158,-64.11652760141207
Re2O3S1Se2Te1,1.7398997619047616,4.775979999999999,8.93293833333333,-0.4109575694444444,-2.4495757142857144,3.329124444444444,2.743379166666668,1.941839333333334,1.751301666666667,1.2826116666666658,3.1828633333333336,2.6989677777777783,2.170745,-2.816481333333332,-5.313219583333332,-4.643897777777777,2.7430447619047578,-1.3273777066099706,-64.63478129776874
Re2O3S2Se1Te1,1.7807869047619052,4.896793333333335,9.069954999999998,-0.459282611111111,-2.573814761904762,3.338561111111112,2.8281466666666684,2.007057,1.9014083333333336,1.2751533333333327,3.1828833333333337,2.673515555555555,2.2171983333333336,-2.876189333333332,-5.398590833333332,-4.730401111111109,2.723827619047616,-1.3019335241332937,-64.84586197227421
Re2O4S1Se1Te1,1.8496102380952388,4.439624444444446,9.222474999999998,-0.5982034027777778,-3.020927619047621,3.4076955555555544,3.069802500000001,2.01311,2.034896666666667,1.383861666666666,3.3595033333333326,3.062993888888888,2.090726666666667,-3.239132666666664,-5.6321708333333325,-4.888986666666665,2.570887619047617,-1.886950371186093,-67.21260123351905
Fe2O1S1Se1Te4,1.0239433333333336,5.101000277777775,7.972398333333335,-0.4634092777777776,-1.853552857142856,2.59433388888889,1.9139233333333348,1.2673363333333332,0.8671983333333335,0.9408788888888888,2.5118900000000006,1.833931666666667,1.2619004166666663,-2.911578666666665,-3.4398075,-2.9882588888888875,3.148338571428573,-1.167836644076045,-45.0893288044426
Fe2O1S1Se2Te3,1.094060000000001,4.873352611111109,8.081725000000006,-0.4792089583333333,-1.9529761904761893,2.766195,2.1187808333333344,1.3153129999999995,0.9699633333333332,0.9844750000000004,2.476810000000001,1.8912661111111115,1.2703404166666663,-3.041567333333333,-3.61067875,-3.1327222222222213,3.095417142857144,-1.3294582569527278,-45.684810339389216
Fe2O1S1Se3Te2,1.22131,4.5871855555555525,7.827163333333335,-0.4841298611111111,-2.219751904761904,2.9584783333333324,2.244701666666668,1.3666149999999986,1.2539516666666668,1.090103888888889,2.655026666666666,2.239794444444445,1.3732145833333331,-3.331404666666668,-3.753001666666666,-3.5807188888888875,2.5381709523809515,-1.5557152912434695,-46.63307826070816
Fe2O1S1Se4Te1,1.3377909523809528,4.608680555555554,7.797771666666668,-0.4897475694444444,-2.18789476190476,3.0573200000000003,2.4039575000000006,1.4514083333333316,1.230395,1.0858688888888892,2.6999966666666664,2.259403333333336,1.4764087500000005,-3.411321999999999,-3.915390416666664,-3.6851038888888894,2.599077619047616,-1.489146930248553,-46.98354645849642
Fe2O1S2Se1Te3,1.1406923809523817,5.029201944444443,8.105435000000003,-0.513665111111111,-2.035419523809522,2.817516111111112,2.2089166666666675,1.359000999999999,1.0463683333333331,1.023702777777778,2.628260000000001,1.9139611111111123,1.3066229166666663,-3.0996540000000024,-3.624669166666666,-3.1675911111111086,3.1139757142857167,-1.3188111503236937,-45.18110321133186
Fe2O1S2Se2Te2,1.1503652380952385,5.2853716666666655,8.024228333333333,-0.5079152222222222,-2.1013557142857144,2.904822777777777,2.05723,1.3469193333333327,0.9478883333333332,1.046604444444445,2.47704,2.119000000000001,1.3546454166666664,-3.320223333333334,-3.815077083333333,-3.610651111111112,2.873800952380953,-1.582877802905284,-49.04089186076296
Fe2O1S2Se3Te1,1.377568571428572,4.379913333333333,7.807798333333335,-0.5152546805555553,-2.2062847619047607,3.087497777777779,2.4398475000000004,1.5400189999999991,1.4162983333333332,1.1040722222222226,2.609296666666667,2.294405000000001,1.51553125,-3.430638666666665,-3.950487916666665,-3.772601666666666,2.584738095238094,-1.6350833888362608,-46.42511782274776
Fe2O1S3Se1Te2,1.557889047619048,4.523502222222219,7.192876111111113,-0.5035367916666665,-2.1677404761904766,3.203923888888889,2.497534166666667,1.683939,1.5334100000000004,1.2036916666666666,2.935756666666668,2.52630277777778,1.6532208333333331,-3.480865333333334,-4.040607916666665,-3.923823888888887,2.425273333333333,-1.4925379366226907,-46.02950686589193
Fe2O1S3Se2Te1,1.5969880952380966,4.311928888888887,7.418952777777778,-0.5559537361111111,-2.2230409523809525,3.2430394444444435,2.754115,1.7329126666666657,1.537348333333333,1.1930183333333333,3.0745166666666672,2.6625283333333343,1.807725000000001,-3.578788666666665,-4.173855833333331,-4.126304999999997,2.445572857142856,-1.5310871577396388,-46.369054984501645
Fe2O1S4Se1Te1,1.6859366666666675,4.311303888888885,7.226676111111112,-0.5956340833333335,-2.222868095238096,3.244601111111112,2.925114166666668,1.742223666666666,1.5302783333333334,1.2052616666666665,3.136466666666667,2.798230555555556,1.8469925000000007,-3.587547333333332,-4.292224583333333,-4.183614444444445,2.471565238095238,-1.74971097227252,-45.633685056499736
Fe2O2S1Se1Te3,1.2577914285714284,4.793226944444444,8.046221111111116,-0.607203611111111,-2.1831071428571414,2.9253294444444458,2.225068333333333,1.3885189999999994,1.1465866666666669,1.1036888888888896,2.59546,2.094492777777777,1.4748320833333333,-3.2878340000000006,-3.829700416666667,-3.537879444444444,3.031828095238096,-1.206471884275303,-47.49824186885476
Fe2O2S1Se2Te2,1.224846190476191,5.06836611111111,7.833252222222224,-0.6783161111111115,-2.3041614285714287,2.974271111111112,2.3175283333333327,1.5754589999999993,1.3024700000000005,1.117511666666667,2.44347,2.313648333333333,1.5943587499999992,-3.4460520000000034,-4.136948333333337,-4.082113333333336,2.774842380952382,-1.333409822753187,-50.264669362727844
Fe2O2S1Se3Te1,1.5136833333333344,4.177090555555554,7.353536111111111,-0.6557783611111112,-2.4522723809523828,3.182825,2.809689166666666,1.633574333333332,1.4346883333333336,1.1525872222222229,2.740803333333333,2.516780000000001,1.6531579166666668,-3.650565333333333,-4.243121249999999,-4.103453333333333,2.6063280952380934,-1.4294817819968175,-48.891462508335316
Fe2O2S2Se1Te2,1.2960890476190483,5.052932777777775,7.743928888888889,-0.7062278888888893,-2.3001285714285724,3.000459444444444,2.3959658333333325,1.598951666666666,1.3920900000000005,1.1204950000000005,2.5032300000000003,2.477168888888889,1.6134495833333329,-3.517251333333335,-4.195355833333337,-4.145111111111114,2.770426666666668,-1.1141861546024754,-49.62713766754434
Fe2O2S2Se2Te1,1.4405309523809526,4.962612777777777,7.603335555555553,-0.6955629027777783,-2.3018628571428588,3.0269261111111097,2.6039425,1.674356999999999,1.6304100000000006,1.1423083333333337,2.58121,2.665030555555556,1.579868333333333,-3.6177266666666665,-4.275223333333333,-4.211912222222227,2.774042857142856,-1.4322050898103698,-50.433155022243106
