formula,2Dpfx,2Dpfy,CBM_GW,CBM,CBM_HSE06,Dgap_gw,Dgap_WSOC,Dgap,EBE,gp_gw,gp_HSE06,GWSOC,VBM_gw,VBM,VL,Eng,area,TDSL,CBM_HSE06.1,Eng
Ru2O4Te1,5.220917777777776,5.344557444444442,-1.6226869583333328,-3.448543333333334,-2.540664594877632,3.866196111111108,1.8508863333333327,1.5192016666666666,1.459431666666667,3.686313333333333,2.44216888888889,1.7834191666666672,-4.622164000000001,-4.708482777777778,2.60530619047619,-45.86357686330721,19.452601666666663,3.0,-2.540664594877632,-45.86357686330721
Ru2S1Se4,3.8357324999999984,5.661101666666662,-0.467440611111111,-1.1202652380952385,-1.3745852420656537,2.1922527777777785,0.898621933333333,0.7059166666666669,0.695438333333333,1.95011,1.038406111111111,0.6751126666666666,-2.121004000000001,-1.827533333333334,3.462384571428572,-33.96545134565194,27.33913500000001,3.0,-1.3745852420656537,-33.96545134565194
Ru2S2Se3,3.800713333333333,5.617217444444441,-0.5364742916666667,-1.186016666666667,-1.463342009720018,2.233240000000001,0.8921115999999991,0.7112299999999999,0.7077066666666664,1.96027,0.9830394444444442,0.7051410000000001,-2.231372,-1.838478888888889,3.4366012380952387,-32.718224219259966,27.373805,2.0,-1.463342009720018,-32.718224219259966
Ru2S3Se2,3.855843555555556,5.422786277777775,-0.5996835138888891,-1.2946623809523816,-1.568553365596222,2.459840555555556,1.0758372666666665,0.7949300000000001,0.8351116666666666,2.152520000000001,1.3435477777777776,0.8347243333333335,-2.5403259999999994,-2.1542316666666648,3.323540476190475,-32.171387136438995,26.640680000000007,2.0,-1.568553365596222,-32.171387136438995
Ru2S4Se1,3.9234166666666654,5.391787388888885,-0.6392788333333336,-1.3299676190476195,-1.5101061003215532,2.487143333333333,1.1189226,0.849315,0.8657533333333334,2.1761400000000006,1.420895555555556,0.8601526666666668,-2.6588240000000005,-2.2180883333333328,3.332244285714285,-31.12526994276228,25.51499,2.0,-1.5101061003215532,-31.125269942762273
Ru2S1Te4,4.261701111111109,6.299763777777773,-0.1054585277777777,-1.159484285714286,-1.1991131916097544,1.7792333333333326,0.8394701000000001,0.6196399999999999,0.577668333333333,1.4697099999999998,0.9919794444444436,0.72087,-1.411758,-1.6994566666666662,3.534658857142856,-31.8827812794418,31.83125083333333,3.0,-1.1991131916097544,-31.8827812794418
Ru2S2Te3,4.288921388888886,5.866950999999995,-0.270961597222222,-1.13473619047619,-1.315724274097393,1.872426666666666,0.8485839333333329,0.6268716666666666,0.5505827777777776,1.6240899999999996,1.0044999999999995,0.7369326666666666,-1.5395880000000006,-1.7215405555555552,3.451047857142859,-31.88154001709828,30.897467833333323,3.0,-1.315724274097393,-31.88154001709828
Ru2S3Te2,3.753202222222221,5.777207777777775,-0.4800945833333333,-1.256057142857144,-1.481703888509337,2.2068666666666674,0.9283118666666662,0.7343116666666668,0.7094222222222218,2.2051166666666675,1.4338838888888883,0.801880166666667,-2.077724000000001,-2.145475,3.234033333333332,-32.853650024433385,30.8778,3.0,-1.481703888509337,-32.853650024433385
Ru2S4Te1,3.801654888888888,5.327152833333334,-0.6208545972222224,-1.3659371428571432,-1.802922633543736,2.380000555555557,1.0361582666666664,0.7468850000000002,0.8110900000000001,2.28669,1.4393111111111108,0.8369918333333335,-2.4030359999999984,-2.275061111111108,3.194740476190476,-32.05279245288971,27.72732500000001,3.0,-1.802922633543736,-32.05279245288971
Ru2Se1Te4,4.270550888888887,6.32533511111111,-0.0825211388888889,-1.167972380952381,-1.5051601387041007,1.938268333333332,0.8488591000000002,0.6589883333333332,0.5555716666666665,1.6692399999999998,0.9975630555555548,0.7563387500000001,-1.3222819999999995,-1.7621827777777763,3.571060476190476,-24.19235386928328,32.6286075,3.0,-1.5051601387041007,-24.192353869283277
Ru2Se2Te3,4.106984388888888,6.20842622222222,-0.1144734444444444,-1.2030352380952378,-1.5079615252145122,1.9678083333333336,0.8405062666666673,0.6931033333333332,0.5178049999999998,1.6119699999999997,0.9700597222222214,0.7441022500000001,-1.399918,-1.7693894444444436,3.530478095238096,-25.59396721468776,32.603430833333334,3.0,-1.5079615252145122,-25.593967214687762
Ru2Se3Te2,3.9274318333333342,5.822402111111109,-0.259988222222222,-1.2405257142857145,-1.8518819887035447,2.092967777777779,0.8690012666666671,0.7289616666666666,0.6112733333333334,1.6455800000000005,1.0586500000000003,0.6951210000000002,-1.6284040000000009,-1.920358888888889,3.4135006666666685,-26.910178754641954,33.14586499999999,3.0,-1.8518819887035451,-26.910178754641954
Ru2Se4Te1,3.8377845,5.8692331111111065,-0.3377233055555554,-1.242106190476191,-1.794731708754863,2.152717777777779,0.8622435333333337,0.6922366666666666,0.6199333333333334,1.6923400000000002,1.1227399999999998,0.6616343333333332,-1.791994,-1.9625722222222213,3.4392268571428595,-27.72718647461889,31.693060000000006,3.0,-1.794731708754863,-27.72718647461889
Os2O1S4,4.027041777777776,7.180461111111111,-0.8530776111111115,-1.7953104761904757,-0.9880318008898256,2.9330166666666657,1.267330999999999,1.3098149999999993,0.969306666666666,2.823513333333334,1.7641977777777778,1.3587416666666667,-2.9219219999999986,-2.947602777777776,3.329457619047616,-38.97085276762569,19.504945,2.0,-0.9880318008898256,-38.97085276762569
Os2O2S3,3.982681777777777,7.642063333333334,-0.9844093750000004,-2.054116666666668,-0.9572743966711325,3.1391938888888893,1.376182666666665,1.3415449999999998,1.0529983333333328,3.001199999999999,1.9368138888888888,1.461795833333334,-3.266469333333332,-3.3508633333333275,3.373865238095234,-43.70463774233541,20.41784833333333,2.0,-0.9572743966711325,-43.704637742335414
Os2O3S2,4.035634555555555,7.262851666666664,-1.1451765972222223,-3.385070952380952,-1.3847115410835549,3.6638866666666656,1.7407789999999992,1.7422150000000003,1.2684050000000004,3.51047,2.684978333333332,1.748768333333333,-4.065653333333328,-5.007083888888889,3.303003809523809,-49.84859493128151,18.538319999999995,2.0,-1.3847115410835549,-49.84859493128151
Os2O4S1,4.756452777777778,7.583926111111109,-1.1763045694444445,-3.477078095238095,-1.6476785132561929,3.973069999999996,1.859486333333333,1.7226450000000002,1.4328183333333333,4.042713333333333,2.7058966666666646,1.9299875000000009,-4.423379333333331,-4.927375000000001,3.25025761904762,-51.53832808510033,18.41426166666666,2.0,-1.6476785132561929,-51.53832808510033
Os2O1Se4,3.859983666666664,6.355629888888887,-0.4966879444444441,-1.4717195238095235,-0.9385199185726878,2.508738888888889,1.0457093333333336,0.9426216666666668,0.8216872222222226,2.43634,1.4887894444444438,1.0493583333333334,-2.192556000000002,-2.2130294444444445,3.4157080952380894,-35.76163911103215,20.883275000000005,2.0,-0.9385199185726878,-35.76163911103215
Os2O2Se3,4.166689888888885,7.019194444444443,-0.7944402500000001,-1.6183066666666672,-0.9523338958504683,2.8378994444444445,1.2031603333333334,1.2215433333333332,0.8700833333333334,2.55995,1.626047777777778,1.2114625,-2.551440000000002,-2.630269999999998,3.424619523809521,-39.2910829975418,19.43187,2.0,-0.9523338958504683,-39.2910829975418
Os2O3Se2,3.975721111111109,7.26494111111111,-1.0303683888888897,-2.7645490476190475,-1.1608047002665822,3.4868505555555545,1.6895176666666658,1.6869766666666666,1.273525,3.5186133333333327,2.5201877777777755,1.6888533333333335,-3.630511999999998,-4.933461666666669,3.3642523809523808,-44.46752089863988,19.889835,2.0,-1.1608047002665822,-44.467520898639876
Os2O4Se1,4.975341666666664,7.60516722222222,-1.1868068194444448,-3.4276219047619043,-1.5768719207270223,3.9432244444444406,1.9105166666666653,1.7785066666666671,1.4285266666666672,4.009673333333333,2.592276666666665,1.9470575000000003,-4.225658666666663,-4.919579444444446,3.337224285714287,-45.88055327335876,17.591156666666663,2.0,-1.5768719207270223,-45.88055327335876
Os2O1Te4,4.187944,6.207105000000003,-0.3810042222222219,-1.1511597619047624,-0.6745672731158228,2.1694250000000004,1.0039169,0.93903,0.6591305555555556,1.981190000000001,1.2958877777777773,0.9270624999999998,-1.382473999999999,-1.627709444444445,3.5339842857142822,-35.08472606874788,26.052556666666664,3.0,-0.6745672731158228,-35.08472606874788
Os2O2Te3,4.384985555555552,7.062986111111108,-0.6263813888888891,-1.3101200000000002,-0.6882293290749447,2.367175,1.1180507333333332,1.110493333333333,0.6946577777777779,2.13723,1.4337649999999995,1.0782104166666662,-1.8079373333333344,-1.9086144444444453,3.655237619047617,-38.72380145599802,24.111106666666668,3.0,-0.6882293290749447,-38.72380145599802
Os2O3Te2,4.965494277777775,6.447323333333331,-1.0461989166666674,-2.2398823809523805,-0.9205393075252736,3.287932777777776,1.6739073333333327,1.718681666666667,1.0718649999999994,3.0995833333333342,2.4437099999999985,2.0425091666666675,-2.9004200000000004,-4.558096666666669,3.062804285714283,-46.24553173238678,23.22402000000001,3.0,-0.9205393075252736,-46.24553173238678
Os2O4Te1,5.699783888888886,7.355431666666662,-1.2515540833333332,-3.1520147619047623,-1.458343208357531,3.8905805555555526,1.961304666666666,1.8129416666666665,1.2676899999999998,4.039306666666667,2.480879999999999,1.9974283333333336,-3.9948639999999984,-4.843115000000003,3.1656085714285727,-49.26449787047536,20.083939999999995,3.0,-1.458343208357531,-49.26449787047536
Os2S1Se4,3.912015666666664,5.507007333333333,-0.2207080277777778,-1.015216666666667,-0.7832848352122634,2.35867277777778,0.9650193333333336,0.757281666666667,0.6742827777777778,2.13712,1.1880849999999994,0.7618695,-1.861378000000002,-1.5996111111111126,3.8270213333333314,-38.54716411359392,25.82845,2.0,-0.7832848352122634,-38.54716411359392
Os2S2Se3,3.9738577777777753,5.5185489999999975,-0.2879028611111112,-1.045145714285715,-0.9327083438587958,2.37543777777778,0.961795,0.778806666666667,0.6852177777777778,2.1483100000000004,1.1584061111111104,0.8119645000000003,-1.955496000000002,-1.6102216666666678,3.824296666666666,-37.50447659585135,25.34551,2.0,-0.9327083438587958,-37.50447659585135
Os2S3Se2,3.898613666666665,5.544052666666664,-0.3730609444444447,-1.211800952380953,-0.8998104599404182,2.5467916666666675,1.0556143333333332,0.8523653333333336,0.7795027777777778,2.4191766666666665,1.394737222222222,1.0272775000000005,-2.274774000000001,-1.7945111111111118,3.7383623809523807,-36.818604009581,25.58557,2.0,-0.8998104599404182,-36.818604009581
Os2S4Se1,4.027678555555553,5.743692666666664,-0.4460115694444443,-1.2131557142857154,-1.0845548599712458,2.590325000000001,1.099220833333333,0.8103503333333335,0.8127644444444445,2.5204866666666668,1.3861566666666665,1.1017125,-2.3884540000000003,-1.814720555555556,3.742073333333332,-35.50031517738042,25.837785,2.0,-1.0845548599712458,-35.50031517738042
Os2S1Te4,3.900032666666666,5.632491999999999,0.0133194166666667,-0.8475469047619058,-0.4886860319827678,1.8874783333333327,0.8312658333333333,0.6939483333333334,0.5554977777777775,1.45642,1.0234277777777776,0.7452233333333333,-1.050949999999999,-1.22574388888889,3.777976190476189,-35.6558447736803,31.212465,1.0,-0.4886860319827678,-35.6558447736803
Os2S2Te3,3.974481666666665,5.865738666666664,-0.1477838333333333,-0.8600821428571438,-0.6106750963203597,2.025103333333334,0.8379874999999998,0.6584366666666664,0.5466616666666666,1.55534,1.023088888888889,0.7746448333333334,-1.1733399999999998,-1.276681666666668,3.746295714285714,-35.83675389386685,29.970193666666656,1.0,-0.6106750963203597,-35.83675389386685
Os2S3Te2,3.982553666666667,5.265740666666665,-0.2774613472222224,-1.0906645238095232,-0.966423658713146,2.352606111111111,0.9350733333333324,0.770465,0.706627222222222,2.2515466666666666,1.5047022222222226,0.972942833333334,-1.7010420000000008,-1.69654888888889,3.4334785714285694,-37.03029311700818,28.975580000000004,3.0,-0.966423658713146,-37.03029311700818
Os2S4Te1,3.897390055555555,5.629407999999996,-0.3590673750000002,-1.1974326190476194,-0.734113189767935,2.464865000000001,1.0128349999999997,0.7839083333333334,0.7689177777777777,2.316746666666666,1.5097683333333332,1.0192958333333335,-2.1146380000000016,-1.7876327777777798,3.4380080952380934,-35.978340644183376,27.21583,2.0,-0.734113189767935,-35.978340644183376
Os2Se1Te4,3.960219666666666,6.083237222222221,0.0979243194444444,-0.8575245238095247,-0.8757808368305474,1.809279999999999,0.8004674000000003,0.7016483333333334,0.5312433333333331,1.4863400000000002,0.9022527777777776,0.7196808333333335,-0.9523379999999992,-1.292282777777778,3.870367047619049,-27.175209131719896,31.562385,1.0,-0.8757808368305474,-27.175209131719896
Os2Se2Te3,3.819497666666666,6.036334666666665,0.0582616944444444,-0.8972559523809535,-1.0045380410304072,1.9196200000000003,0.8133852666666669,0.7106933333333333,0.4985566666666666,1.50966,0.960017222222222,0.7312408333333333,-1.0202759999999995,-1.281601111111112,3.862334190476192,-27.9074461241255,31.248485,1.0,-1.0045380410304072,-27.9074461241255
Os2Se3Te2,3.77615,5.652796333333332,-0.0438705972222222,-0.973379285714286,-1.3133783412479232,2.159437777777779,0.8514234333333334,0.7010066666666667,0.6123816666666667,1.6004299999999996,1.1289711111111114,0.6984653333333334,-1.300794,-1.5009483333333344,3.5965271428571417,-29.170545838768604,31.294035000000008,1.0,-1.3133783412479232,-29.170545838768604
Os2Se4Te1,3.8477626666666658,5.7906213333333305,-0.0856703472222221,-0.9804521428571428,-1.2109944347186503,2.223677777777779,0.8395991,0.6767866666666665,0.6297450000000001,1.7526399999999998,1.1222600000000005,0.763503666666667,-1.437400000000001,-1.5398344444444465,3.581247619047617,-30.27916752065639,29.445385,2.0,-1.2109944347186503,-30.27916752065639
Co2O1S4,4.578613777777774,6.613416666666664,-0.8068073749999997,-2.3074242857142857,-2.048724957183778,3.4029633333333336,2.038196266666666,2.317049999999999,1.5296366666666663,3.440503333333333,3.0836172222222213,1.985566666666668,-4.146882666666662,-3.854937777777777,2.69289761904762,-29.25633036000654,18.279395000000005,3.0,-2.048724957183778,-29.25633036000654
Co2O2S3,4.229628777777775,6.737906111111108,-0.7715343749999998,-2.4200276190476178,-1.7711921204760068,3.623321111111109,2.125081600000001,2.2735749999999992,1.5425483333333334,3.3946533333333333,3.429010555555556,2.1041250000000007,-4.456382666666663,-4.009318333333332,2.657862857142857,-33.40387203325007,17.44771833333333,3.0,-1.7711921204760068,-33.40387203325007
Co2O3S2,4.033375555555554,5.954372777777775,-0.8030168194444446,-3.6408828571428526,-2.3668969475575663,4.432430000000002,2.225876166666666,2.3051016666666664,1.7707716666666655,4.198126666666666,4.269343333333334,2.321802083333333,-5.785788666666662,-5.35288555555556,2.211011190476192,-38.290168656324056,16.599373333333332,3.0,-2.3668969475575663,-38.290168656324056
Co2O4S1,4.188628888888888,5.712426666666664,-1.0376327361111113,-3.7963647619047607,-3.073432660979483,5.098777222222222,2.252852499999999,2.398129999999999,1.881893333333333,4.684846666666664,4.218433888888889,2.339163749999999,-6.009859999999998,-5.321419444444448,2.186503095238097,-39.92957684092359,16.755254999999995,3.0,-3.073432660979483,-39.92957684092359
Co2O1Se4,4.880922222222221,6.400684555555554,-0.8010990277777773,-1.982857142857144,-1.3972314340376046,3.233383888888892,1.6567149999999993,1.887339,1.3040099999999994,2.771183333333334,2.233731111111111,1.3599504166666665,-3.878267333333331,-3.319821666666667,2.994776666666668,-29.77677732587299,18.929160000000007,3.0,-1.3972314340376046,-29.77677732587299
Co2O2Se3,4.33526111111111,6.542998888888888,-0.9687121805555552,-2.379170952380953,-1.5049759943575092,3.3953794444444454,1.8637816,2.0136683333333325,1.4690299999999994,3.13119,2.600031666666668,1.797185416666668,-4.27668933333333,-3.85512388888889,3.031713333333333,-31.13296456323419,17.83391,3.0,-1.5049759943575092,-31.13296456323419
Co2O3Se2,3.961585,5.596162222222221,-1.0578474305555552,-3.382490476190473,-1.8284023641730704,4.365706111111109,2.2343308333333325,2.3068949999999995,1.773633333333333,4.080959999999999,4.077240555555554,1.97037375,-5.652038666666662,-5.007947222222223,2.21734142857143,-35.216965795970204,16.862711666666666,3.0,-1.8284023641730704,-35.216965795970204
Co2O4Se1,4.127412777777776,5.553122777777776,-1.2428554722222225,-3.739728571428569,-2.82042419468685,4.858755000000002,2.3157948333333325,2.4105766666666657,1.85962,4.590579999999998,4.2436316666666665,2.1691854166666658,-5.964735333333331,-5.30963055555556,2.1645652380952405,-36.0412900515029,16.522829999999995,3.0,-2.82042419468685,-36.0412900515029
Co2O1Te4,5.831639055555558,7.144531777777774,-0.8797901111111108,-1.4864328571428578,-1.1994702791644447,2.7569205555555567,1.178016666666667,0.949614,1.0617922222222218,2.4185000000000003,1.6742466666666664,0.9816166666666666,-3.227776666666666,-2.55804611111111,3.306731904761904,-30.732751858698187,25.07433333333333,3.0,-1.1994702791644447,-30.732751858698187
Co2O2Te3,5.386407055555559,7.028310555555556,-1.1996920972222225,-1.7945409523809517,-1.0232076011084912,2.9862288888888897,1.4983339999999996,1.250444,1.2608833333333334,2.543130000000001,1.9983438888888885,1.4741329166666666,-3.638292666666664,-3.112307222222219,3.3388957142857127,-32.27405556814862,23.13509666666667,3.0,-1.0232076011084912,-32.27405556814862
Co2O3Te2,4.513047666666665,6.111423333333331,-1.3721378333333332,-2.78151,-1.526201080962908,4.192163333333337,2.1068343333333344,1.620465,1.5596316666666654,3.546876666666666,3.4676972222222244,1.6870095833333334,-5.215521333333327,-4.880286111111109,2.253453809523809,-37.8816105506701,19.16146,3.0,-1.526201080962908,-37.8816105506701
